1910.02548v1.pdf	Link Prediction#Cora#AP#93.2%$Link Prediction#Cora#AUC#93.1%$Link Prediction#Citeseer#AP#91.8%$Link Prediction#Citeseer#AUC#90.9%$Link Prediction#Pubmed#AP#94.2%$Link Prediction#Pubmed#AUC#94.5%
1802.04407v2.pdf	Link Prediction#Cora#AP#93.2%$Link Prediction#Cora#AUC#92.4%$Link Prediction#Citeseer#AP#93%$Link Prediction#Citeseer#AUC#91.9%$Link Prediction#Pubmed#AP#97.1%$Link Prediction#Pubmed#AUC#96.8%$Graph Clustering#Citeseer#ARI#34.1$Graph Clustering#Citeseer#Accuracy#57.3%$Graph Clustering#Citeseer#F1#54.6$Graph Clustering#Citeseer#NMI#0.35$Graph Clustering#Citeseer#Precision#57.3$Graph Clustering#Cora#ARI#35.2$Graph Clustering#Cora#Accuracy#64%$Graph Clustering#Cora#F1#61.9$Graph Clustering#Cora#NMI#0.449$Graph Clustering#Cora#Precision#64.6
1811.02798v1.pdf	Link Prediction#Cora#Accuracy#94.60%$Link Prediction#Citeseer#Accuracy#94.90%$Link Prediction#Pubmed#Accuracy#94.40%
1611.07308v1.pdf	Link Prediction#Cora#Accuracy#92.00%$Link Prediction#Citeseer#Accuracy#91.40%$Link Prediction#Pubmed#Accuracy#97.1%$Graph Clustering#Pubmed#Accuracy#65.48%$Graph Clustering#Citeseer#Accuracy#40.8%$Graph Clustering#Cora#Accuracy#59.6%
1901.10234v2.pdf	Link Prediction#IMDb#AUC#89.4$Link Prediction#Yelp#AUC#86.2$Link Prediction#DBLP#AUC#90.1$Link Prediction#Douban#AUC#82.3
1902.06684v1.pdf	Link Prediction#Yelp#AUC#90.1$Link Prediction#DBLP#AUC#84.7$Link Prediction#Douban#AUC#84.2$Link Prediction#MIT#AUC#92.6
1906.12330v1.pdf	Link Prediction#Citeseer (biased evaluation)#AP#97.93$Link Prediction#Citeseer (biased evaluation)#AUC#97.47$Link Prediction#Citeseer (biased evaluation)#Accuracy#97.7$Link Prediction#Cora (biased evaluation)#AP#96.15$Link Prediction#Cora (biased evaluation)#AUC#95.65$Link Prediction#Cora (biased evaluation)#Accuracy#95.9$Link Prediction#Pubmed (biased evaluation)#AP#98.64$Link Prediction#Pubmed (biased evaluation)#AUC#97.67$Link Prediction#Pubmed (biased evaluation)#Accuracy#98.16$Sentiment Analysis#IMDb#Accuracy#96.0$Sentiment Analysis#MR#Accuracy#76.6
1809.10851v2.pdf	Link Prediction#Citeseer (biased evaluation)#AP#97.57$Link Prediction#Citeseer (biased evaluation)#AUC#97.27$Link Prediction#Cora (biased evaluation)#AP#94.63$Link Prediction#Cora (biased evaluation)#AUC#94.48$Link Prediction#Pubmed (biased evaluation)#AP#97.19$Link Prediction#Pubmed (biased evaluation)#AUC#97.52
2005.00545.pdf	Link Prediction#YAGO3-10#Hits@1#0.503$Link Prediction#YAGO3-10#Hits@10#0.712$Link Prediction#YAGO3-10#Hits@3#0.621$Link Prediction#YAGO3-10#MRR#0.577$Link Prediction#FB15k-237#Hits@1#0.256$Link Prediction#FB15k-237#Hits@10#0.541$Link Prediction#FB15k-237#Hits@3#0.390$Link Prediction#FB15k-237#MRR#0.351$Link Prediction#WN18RR#Hits@1#0.449$Link Prediction#WN18RR#Hits@10#0.586$Link Prediction#WN18RR#Hits@3#0.514$Link Prediction#WN18RR#MRR#.496
1806.07297v1.pdf	Link Prediction#YAGO3-10#Hits@10#0.71$Link Prediction#YAGO3-10#MRR#0.58$Link Prediction#WN18#Hits@10#0.96$Link Prediction#WN18#MRR#0.95$Link Prediction# FB15k#Hits@10#0.91$Link Prediction# FB15k#MRR#0.86$Link Prediction#FB15k-237#Hits@10#0.56$Link Prediction#FB15k-237#MRR#0.37$Link Prediction#WN18RR#Hits@10#0.57$Link Prediction#WN18RR#MRR#0.48
1911.09419v2.pdf	Link Prediction#YAGO3-10#Hits@1#0.462$Link Prediction#YAGO3-10#Hits@10#0.694$Link Prediction#YAGO3-10#Hits@3#0.596$Link Prediction#YAGO3-10#MRR#0.545$Link Prediction#FB15k-237#Hits@1#0.25$Link Prediction#FB15k-237#Hits@3#0.381$Link Prediction#FB15k-237#MRR#0.346$Link Prediction#WN18RR#Hits@1#0.452$Link Prediction#WN18RR#Hits@10#0.582$Link Prediction#WN18RR#MRR#0.497$Knowledge Graph Completion#WN18RR#Hits@3#0.516$Knowledge Graph Completion#FB15k-237#Hits@10#0.542
1911.00219v2.pdf	Link Prediction#YAGO3-10#Hits@1#0.462$Link Prediction#YAGO3-10#Hits@10#0.687$Link Prediction#YAGO3-10#MRR#0.541$Link Prediction#FB15k-237#Hits@1#0.263$Link Prediction#FB15k-237#Hits@10#0.535$Link Prediction#FB15k-237#MR#172$Link Prediction#FB15k-237#MRR#0.354$Link Prediction#WN18RR#Hits@1#0.430$Link Prediction#WN18RR#Hits@10#0.528$Link Prediction#WN18RR#MR#5202$Link Prediction#WN18RR#MRR#0.463
2008.04548v1.pdf	Link Prediction#YAGO3-10#Hits@1#0.465$Link Prediction#YAGO3-10#Hits@10#0.678$Link Prediction#YAGO3-10#Hits@3#0.585$Link Prediction#YAGO3-10#MRR#0.541$Link Prediction#WN18#Hits@1#0.945$Link Prediction#WN18#Hits@10#0.959$Link Prediction#WN18#Hits@3#0.954$Link Prediction#WN18#MR#285$Link Prediction#WN18#MRR#0.950$Link Prediction#FB15k-237#Hits@1#0.256$Link Prediction#FB15k-237#Hits@10#0.535$Link Prediction#FB15k-237#Hits@3#0.384$Link Prediction#FB15k-237#MR#169$Link Prediction#FB15k-237#MRR#0.349$Link Prediction#WN18RR#Hits@1#0.443$Link Prediction#WN18RR#Hits@10#0.579$Link Prediction#WN18RR#Hits@3#0.508$Link Prediction#WN18RR#MR#3052$Link Prediction#WN18RR#MRR#0.491
1906.00687v1.pdf	Link Prediction#YAGO3-10#Hits@1#0.381$Link Prediction#YAGO3-10#Hits@10#0.643$Link Prediction#YAGO3-10#Hits@3#0.523$Link Prediction#YAGO3-10#MRR#0.472$Link Prediction#WN18RR#Hits@1#0.452$Link Prediction#WN18RR#Hits@10#0.557$Link Prediction#WN18RR#Hits@3#0.505$Link Prediction#WN18RR#MRR#0.486
1707.01476v6.pdf	Link Prediction#YAGO3-10#Hits@10#0.62$Link Prediction#YAGO3-10#MRR#0.44$Link Prediction#WN18#Hits@1#0.953$Link Prediction#WN18#Hits@10#0.964$Link Prediction#WN18#Hits@3#0.964$Link Prediction#WN18#MR#740$Link Prediction#WN18#MRR#0.963$Link Prediction#WN18#Hits@1#0.935$Link Prediction#WN18#Hits@10#0.956$Link Prediction#WN18#Hits@3#0.946$Link Prediction#WN18#MR#374$Link Prediction#WN18#MRR#0.943$Link Prediction# FB15k#Hits@1#0.558$Link Prediction# FB15k#Hits@10#0.831$Link Prediction# FB15k#Hits@3#0.723$Link Prediction# FB15k#MR#51$Link Prediction# FB15k#MRR#0.657$Link Prediction# FB15k#Hits@1#0.658$Link Prediction# FB15k#Hits@10#0.660$Link Prediction# FB15k#Hits@3#0.659$Link Prediction# FB15k#MR#2501$Link Prediction# FB15k#MRR#0.660$Link Prediction#FB15k-237#Hits@1#0.237$Link Prediction#FB15k-237#Hits@10#0.501$Link Prediction#FB15k-237#Hits@3#0.356$Link Prediction#FB15k-237#MRR#0.325$Link Prediction#FB15k-237#Hits@1#0.007$Link Prediction#FB15k-237#Hits@10#0.014$Link Prediction#FB15k-237#Hits@3#0.011$Link Prediction#FB15k-237#MR#7030$Link Prediction#FB15k-237#MRR#0.010$Link Prediction#WN18RR#Hits@1#0.400$Link Prediction#WN18RR#Hits@10#0.520$Link Prediction#WN18RR#Hits@3#0.440$Link Prediction#WN18RR#MRR#0.430$Link Prediction#WN18RR#Hits@1#0.35$Link Prediction#WN18RR#Hits@10#0.35$Link Prediction#WN18RR#Hits@3#0.35$Link Prediction#WN18RR#MR#13526$Link Prediction#WN18RR#MRR#0.35
1811.00839v2.pdf	Link Prediction#Wiki-Vote#AUC#94.81$Link Prediction#Gnutella#AUC#93.14$Link Prediction#Cit-HepPH#AUC#89.16
1912.04616v2.pdf	Link Prediction#OpenBioLink#Hits@10#7.5%
2004.04926v1.pdf	Link Prediction#ICEWS05-15#MRR#0.67$Link Prediction#ICEWS05-15#MRR#0.60$Link Prediction#YAGO15k#MRR#0.37$Link Prediction#YAGO15k#MRR#0.35$Link Prediction#ICEWS14#MRR#0.62$Link Prediction#ICEWS14#MRR#0.56
1903.12287v3.pdf	Link Prediction#LiveJournal#Hits@10#0.857$Link Prediction#LiveJournal#MR#245.9$Link Prediction#LiveJournal#MRR#0.749$Link Prediction#YouTube#Macro F1#40.9$Link Prediction#YouTube#Micro F1#48$Link Prediction#FB15k#Hits@10#0.872$Link Prediction#FB15k#MRR filtered#0.79$Link Prediction#FB15k#MRR raw#0.242
1803.07828v2.pdf	Link Prediction#AKSW-bib#Hits@1#0.0384$Link Prediction#AKSW-bib#Hits@10#0.1923$Link Prediction#AKSW-bib#Hits@3#0.0979
1904.11682v3.pdf	Link Prediction#WN18#Hits@10#0.961$Link Prediction#WN18#MRR#0.952$Link Prediction# FB15k#Hits@10#0.914$Link Prediction# FB15k#MRR#0.861$Link Prediction#FB15k-237#Hits@10#0.555$Link Prediction#FB15k-237#MRR#0.365$Link Prediction#WN18RR#Hits@10#0.567$Link Prediction#WN18RR#MRR#0.490
1904.10281v3.pdf	Link Prediction#WN18#Hits@1#0.945$Link Prediction#WN18#Hits@10#0.959$Link Prediction#WN18#Hits@3#0.954$Link Prediction#WN18#MR#162$Link Prediction#WN18#MRR#0.95$Link Prediction# FB15k#Hits@1#0.800$Link Prediction# FB15k#Hits@10#0.900$Link Prediction# FB15k#Hits@3#0.859$Link Prediction# FB15k#MR#17$Link Prediction# FB15k#MRR#0.833$Link Prediction#FB15k-237#Hits@1#0.248$Link Prediction#FB15k-237#Hits@10#0.550$Link Prediction#FB15k-237#Hits@3#0.382$Link Prediction#FB15k-237#MR#87$Link Prediction#FB15k-237#MRR#0.348$Link Prediction#WN18RR#Hits@1#0.438$Link Prediction#WN18RR#Hits@10#0.582$Link Prediction#WN18RR#Hits@3#0.508$Link Prediction#WN18RR#MR#2314$Link Prediction#WN18RR#MRR#0.488
1902.10197v1.pdf	Link Prediction#WN18#Hits@1#0.944$Link Prediction#WN18#Hits@10#0.959$Link Prediction#WN18#Hits@3#0.952$Link Prediction#WN18#MR#309$Link Prediction#WN18#MRR#0.949$Link Prediction#WN18#Hits@1#0.942$Link Prediction#WN18#Hits@10#0.957$Link Prediction#WN18#Hits@3#0.950$Link Prediction#WN18#MR#254$Link Prediction#WN18#MRR#0.947$Link Prediction# FB15k#Hits@1#0.746$Link Prediction# FB15k#Hits@10#0.884$Link Prediction# FB15k#Hits@3#0.830$Link Prediction# FB15k#MR#40$Link Prediction# FB15k#MRR#0.797$Link Prediction# FB15k#Hits@1#0.750$Link Prediction# FB15k#Hits@10#0.884$Link Prediction# FB15k#Hits@3#0.829$Link Prediction# FB15k#MR#43$Link Prediction# FB15k#MRR#0.799$Link Prediction#FB15k-237#Hits@1#0.241$Link Prediction#FB15k-237#Hits@10#0.533$Link Prediction#FB15k-237#Hits@3#0.375$Link Prediction#FB15k-237#MR#177$Link Prediction#FB15k-237#MRR#0.338$Link Prediction#FB15k-237#Hits@1#0.23$Link Prediction#FB15k-237#Hits@10#0.524$Link Prediction#FB15k-237#Hits@3#0.365$Link Prediction#FB15k-237#MR#178$Link Prediction#FB15k-237#MRR#0.328$Link Prediction#WN18RR#Hits@1#0.428$Link Prediction#WN18RR#Hits@10#0.571$Link Prediction#WN18RR#Hits@3#0.492$Link Prediction#WN18RR#MR#3340$Link Prediction#WN18RR#MRR#0.476$Link Prediction#WN18RR#Hits@1#0.428$Link Prediction#WN18RR#Hits@10#0.571$Link Prediction#WN18RR#Hits@3#0.492$Link Prediction#WN18RR#MR#3340$Link Prediction#WN18RR#MRR#0.476$Link Prediction#WN18RR#Hits@1#0.417$Link Prediction#WN18RR#Hits@10#0.552$Link Prediction#WN18RR#Hits@3#0.479$Link Prediction#WN18RR#MR#2923$Link Prediction#WN18RR#MRR#0.462
1901.09590v2.pdf	Link Prediction#WN18#Hits@1#0.949$Link Prediction#WN18#Hits@10#0.958$Link Prediction#WN18#Hits@3#0.955$Link Prediction#WN18#MRR#0.953$Link Prediction# FB15k#Hits@1#0.741$Link Prediction# FB15k#Hits@10#0.892$Link Prediction# FB15k#Hits@3#0.833$Link Prediction# FB15k#MRR#0.795$Link Prediction#FB15k-237#Hits@1#0.266$Link Prediction#FB15k-237#Hits@10#0.544$Link Prediction#FB15k-237#Hits@3#0.394$Link Prediction#FB15k-237#MRR#0.358$Link Prediction#WN18RR#Hits@1#0.443$Link Prediction#WN18RR#Hits@10#0.526$Link Prediction#WN18RR#Hits@3#0.482$Link Prediction#WN18RR#MRR#0.470
1808.07018v5.pdf	Link Prediction#WN18#Hits@1#0.947$Link Prediction#WN18#Hits@10#0.958$Link Prediction#WN18#Hits@3#0.955$Link Prediction#WN18#MRR#0.951$Link Prediction# FB15k#Hits@1#0.734$Link Prediction# FB15k#Hits@10#0.885$Link Prediction# FB15k#Hits@3#0.829$Link Prediction# FB15k#MRR#0.790$Link Prediction#FB15k-237#Hits@1#0.252$Link Prediction#FB15k-237#Hits@10#0.520$Link Prediction#FB15k-237#Hits@3#0.376$Link Prediction#FB15k-237#MRR#0.341$Link Prediction#WN18RR#Hits@1#0.436$Link Prediction#WN18RR#Hits@10#0.522$Link Prediction#WN18RR#Hits@3#0.477$Link Prediction#WN18RR#MR#5796$Link Prediction#WN18RR#MRR#0.465
1909.11864v1.pdf	Link Prediction#WN18#Hits@10#0.957$Link Prediction#WN18#MR#199$Link Prediction# FB15k#Hits@10#0.899$Link Prediction# FB15k#MR#33
1905.10702v8.pdf	Link Prediction#WN18#Hits@10#0.956$Link Prediction#WN18#MR#118$Link Prediction#WN18#MRR#0.871$Link Prediction# FB15k#Hits@10#0.857$Link Prediction# FB15k#MR#49$Link Prediction# FB15k#MRR#0.652$Link Prediction#FB15k-237#Hits@10#0.531$Link Prediction#FB15k-237#MR#203$Link Prediction#FB15k-237#MRR#0.344$Link Prediction#WN18RR#Hits@10#0.560$Link Prediction#WN18RR#MR#3219$Link Prediction#WN18RR#MRR#0.458
1903.00757v1.pdf	Link Prediction#WN18#Hits@1#0.944$Link Prediction#WN18#Hits@10#0.954$Link Prediction#WN18#Hits@3#0.950$Link Prediction#WN18#MR#412$Link Prediction#WN18#MRR#0.948$Link Prediction#WN18#training time (s)#1042$Link Prediction# FB15k#Hits@1#0.721$Link Prediction# FB15k#Hits@10#0.876$Link Prediction# FB15k#Hits@3#0.818$Link Prediction# FB15k#MR#74$Link Prediction# FB15k#MRR#0.779$Link Prediction# FB15k#training time (s)#2105$Link Prediction#FB15k-237#Hits@1#0.217$Link Prediction#FB15k-237#Hits@10#0.511$Link Prediction#FB15k-237#Hits@3#0.347$Link Prediction#FB15k-237#MR#176$Link Prediction#FB15k-237#MRR#0.314$Link Prediction#FB15k-237#training time (s)#857
1811.01062v2.pdf	Link Prediction#WN18#Hits@1#.931$Link Prediction#WN18#Hits@10#.951$Link Prediction#WN18#Hits@3#.945$Link Prediction#WN18#MR#183$Link Prediction#WN18#MRR#.939$Link Prediction# FB15k#Hits@1#.727$Link Prediction# FB15k#Hits@10#.901$Link Prediction# FB15k#Hits@3#.848$Link Prediction# FB15k#MR#21$Link Prediction# FB15k#MRR#.796$Link Prediction#FB15k#Hits@1#.848$Link Prediction#FB15k#Hits@10#.901$Link Prediction#FB15k#Hits@3#.727$Link Prediction#FB15k#MR#21$Link Prediction#FB15k#MRR#.796$Link Prediction#FB15k#MRR filtered#.796$Knowledge Graphs# FB15k#MRR#.796
1510.04935v2.pdf	Link Prediction#WN18#Hits@1#0.93$Link Prediction#WN18#Hits@10#0.949$Link Prediction#WN18#Hits@3#0.945$Link Prediction#FB15k#Hits@1#0.402$Link Prediction#FB15k#Hits@10#0.739$Link Prediction#FB15k#Hits@3#0.613
